Principle Component 1,Principle Component 2,Principle Component 3,SHUTTLECOCK POSITIION IN AIR(X) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
-1.358532342181906,0.3380721388688556,0.9941731099378207,8.571739651,1.079800012,3.440548406
-1.3689881622558657,0.3393810915813842,0.9758372249756988,8.601214051,1.08031449,3.406755947
-1.3794439823298255,0.3406900442939125,0.9575013400135759,8.635218477,1.080908039,3.370888217
-1.389899802403785,0.3419989970064409,0.9391654550514531,8.665210332,1.081431549,3.333540332
-1.4003556224777454,0.3433079497189697,0.920829570089331,8.69488821,1.081949579,3.294404134
-1.4108114425517047,0.344616902431498,0.9024936851272084,8.725503558,1.082483971,3.252417653
-1.4212672626256642,0.3459258551440264,0.8841578001650856,8.754853493,1.082996276,3.207487007
-1.4317230826996237,0.34723480785655464,0.8658219152029628,8.787341837,1.083563363,3.1599088
-1.4421789027735836,0.3485437605690834,0.8474860302408407,8.81260785,1.084004382,3.111402866
-1.4526347228475431,0.3498527132816118,0.8291501452787179,8.84032394,1.084488169,3.057882201
-1.4630905429215033,0.35116166599414017,0.8108142603165951,8.865560659,1.084928677,3.003342349
-1.4735463629954628,0.3524706187066686,0.7924783753544729,8.894147397,1.085427661,2.948584782
-1.4840021830694223,0.3537795714191971,0.7741424903923502,8.919847285,1.085876254,2.886668682
-1.494458003143382,0.35508852413172565,0.7558066054302276,8.945077982,1.086316657,2.823666718
-1.5049138232173418,0.35639747684425416,0.7374707204681054,8.970035358,1.08675229,2.756816137
-1.5153696432913015,0.3577064295567826,0.7191348355059827,8.995623166,1.087198927,2.688912731
-1.5258254633652613,0.359015382269311,0.7007989505438602,9.018539316,1.08759893,2.617431521
-1.536281283439221,0.36032433498183963,0.6824630655817376,9.043306204,1.088031237,2.541511231
-1.5467371035131807,0.36163328769436787,0.6641271806196145,9.065977639,1.088426969,2.462989833
-1.5571929235871405,0.3629422404068964,0.6457912956574925,9.088580745,1.088821507,2.381487017
-1.5676487436611002,0.3642511931194248,0.6274554106953696,9.110059085,1.089196413,2.294247424
-1.57810456373506,0.3655601458319534,0.609119525733247,9.131304748,1.089567258,2.206355402
-1.5885603838090194,0.36686909854448196,0.5907836407711249,9.153030114,1.089946475,2.114479933
-1.5990162038829794,0.36817805125701036,0.5724477558090024,9.174262116,1.090317081,2.019009931
-1.6094720239569391,0.3694870039695388,0.5541118708468797,9.192198974,1.09063017,1.918958959
-1.619927844030899,0.3707959566820673,0.5357759858847567,9.212994896,1.090993164,1.815483771
